1.9529e-21,1.5666e-19,2.1861e-17,2.7565e-15,3.1004e-13,3.0612e-11,2.5989e-09,1.8449e-07,1.0521e-05,0.00045283,0.013165
2.6714e-21,2.0823e-19,2.8232e-17,3.4589e-15,3.7801e-13,3.6266e-11,2.9918e-09,2.0638e-07,1.1437e-05,0.00047847,0.013525
3.6288e-21,2.7499e-19,3.6249e-17,4.3179e-15,4.5881e-13,4.2798e-11,3.4329e-09,2.3027e-07,1.2409e-05,0.00050489,0.013885
4.8868e-21,3.6034e-19,4.6219e-17,5.3569e-15,5.5387e-13,5.0273e-11,3.924e-09,2.5613e-07,1.3433e-05,0.00053195,0.014244
6.5278e-21,4.6872e-19,5.8542e-17,6.6072e-15,6.6521e-13,5.8795e-11,4.4688e-09,2.8406e-07,1.4509e-05,0.00055964,0.014602
8.6546e-21,6.0551e-19,7.3692e-17,8.1043e-15,7.9507e-13,6.8477e-11,5.0718e-09,3.1416e-07,1.5639e-05,0.00058797,0.014958
1.1411e-20,7.7827e-19,9.2337e-17,9.8999e-15,9.4686e-13,7.9506e-11,5.7413e-09,3.4674e-07,1.683e-05,0.00061708,0.015315
1.4938e-20,9.9395e-19,1.1504e-16,1.2032e-14,1.1227e-12,9.1963e-11,6.4786e-09,3.8173e-07,1.8078e-05,0.00064682,0.015671
1.9427e-20,1.2618e-18,1.4255e-16,1.4553e-14,1.3255e-12,1.0599e-10,7.2887e-09,4.1925e-07,1.9384e-05,0.00067719,0.016025
2.5107e-20,1.5926e-18,1.7573e-16,1.7523e-14,1.5587e-12,1.2173e-10,8.1766e-09,4.5939e-07,2.0748e-05,0.00070816,0.016378
3.2302e-20,2.002e-18,2.1583e-16,2.1028e-14,1.8276e-12,1.3947e-10,9.1535e-09,5.0254e-07,2.218e-05,0.00073993,0.016732
4.1315e-20,2.5032e-18,2.6382e-16,2.5127e-14,2.135e-12,1.5928e-10,1.022e-08,5.4859e-07,2.3674e-05,0.00077232,0.017085
5.2549e-20,3.1142e-18,3.2102e-16,2.9905e-14,2.4854e-12,1.8136e-10,1.1383e-08,5.9765e-07,2.5231e-05,0.00080531,0.017436
6.6487e-20,3.8556e-18,3.8893e-16,3.5455e-14,2.8834e-12,2.059e-10,1.2646e-08,6.4984e-07,2.685e-05,0.0008389,0.017786
8.3812e-20,4.7575e-18,4.6977e-16,4.192e-14,3.3373e-12,2.3328e-10,1.4027e-08,7.0562e-07,2.8544e-05,0.00087329,0.018137
1.0513e-19,5.8441e-18,5.6512e-16,4.9386e-14,3.8505e-12,2.636e-10,1.5523e-08,7.6481e-07,3.0305e-05,0.00090828,0.018486
1.3124e-19,7.1478e-18,6.7719e-16,5.7982e-14,4.4292e-12,2.9709e-10,1.7142e-08,8.2756e-07,3.2133e-05,0.00094386,0.018834
1.6309e-19,8.7066e-18,8.085e-16,6.7851e-14,5.0803e-12,3.3401e-10,1.889e-08,8.9397e-07,3.4029e-05,0.00098003,0.019181
2.0206e-19,1.0576e-17,9.6282e-16,7.922e-14,5.8155e-12,3.7487e-10,2.0788e-08,9.6461e-07,3.6005e-05,0.001017,0.019528
2.4928e-19,1.2796e-17,1.1426e-15,9.2209e-14,6.6392e-12,4.1977e-10,2.2832e-08,1.0392e-06,3.8053e-05,0.0010546,0.019875
3.0627e-19,1.5426e-17,1.3515e-15,1.0701e-13,7.5599e-12,4.69e-10,2.5031e-08,1.118e-06,4.0173e-05,0.0010927,0.02022
3.7482e-19,1.8529e-17,1.5934e-15,1.2383e-13,8.5869e-12,5.2288e-10,2.7393e-08,1.201e-06,4.2365e-05,0.0011314,0.020563
4.5754e-19,2.2205e-17,1.8746e-15,1.4303e-13,9.7371e-12,5.8212e-10,2.9941e-08,1.2889e-06,4.4645e-05,0.0011709,0.020908
5.5644e-19,2.6521e-17,2.1988e-15,1.6476e-13,1.1016e-11,6.4677e-10,3.2672e-08,1.3814e-06,4.7001e-05,0.001211,0.021251
6.7431e-19,3.1573e-17,2.5715e-15,1.893e-13,1.2434e-11,7.1721e-10,3.5595e-08,1.4786e-06,4.9432e-05,0.0012517,0.021593
8.1436e-19,3.7471e-17,2.9991e-15,2.1695e-13,1.4004e-11,7.9383e-10,3.8719e-08,1.5808e-06,5.1942e-05,0.0012929,0.021934
9.8134e-19,4.4381e-17,3.4914e-15,2.4825e-13,1.575e-11,8.7758e-10,4.2074e-08,1.6886e-06,5.4545e-05,0.0013349,0.022276
1.1787e-18,5.2411e-17,4.0537e-15,2.8339e-13,1.7677e-11,9.6845e-10,4.5653e-08,1.8016e-06,5.7228e-05,0.0013775,0.022616
1.4114e-18,6.1718e-17,4.6946e-15,3.2277e-13,1.9801e-11,1.0669e-09,4.9466e-08,1.92e-06,5.9992e-05,0.0014207,0.022955
1.6848e-18,7.2478e-17,5.4233e-15,3.6681e-13,2.2138e-11,1.1734e-09,5.3524e-08,2.0439e-06,6.2838e-05,0.0014644,0.023293
2.0075e-18,8.4968e-17,6.2556e-15,4.1629e-13,2.472e-11,1.2893e-09,5.7864e-08,2.1743e-06,6.5784e-05,0.0015089,0.023631
2.3851e-18,9.9351e-17,7.1985e-15,4.7146e-13,2.7553e-11,1.4143e-09,6.2475e-08,2.3107e-06,6.8815e-05,0.0015539,0.023969
2.8259e-18,1.1588e-16,8.2649e-15,5.3286e-13,3.0656e-11,1.5491e-09,6.7369e-08,2.4531e-06,7.1931e-05,0.0015995,0.024305
3.3392e-18,1.3482e-16,9.4683e-15,6.0108e-13,3.4051e-11,1.6943e-09,7.2557e-08,2.6018e-06,7.5133e-05,0.0016456,0.02464
3.9392e-18,1.5663e-16,1.0833e-14,6.7723e-13,3.7782e-11,1.8515e-09,7.8086e-08,2.7577e-06,7.8442e-05,0.0016926,0.024975
4.6353e-18,1.8154e-16,1.2367e-14,7.6161e-13,4.1854e-11,2.0204e-09,8.3939e-08,2.9204e-06,8.184e-05,0.0017401,0.02531
5.4407e-18,2.0994e-16,1.4091e-14,8.5496e-13,4.6292e-11,2.2017e-09,9.0129e-08,3.0898e-06,8.5328e-05,0.0017881,0.025643
6.3707e-18,2.4225e-16,1.6023e-14,9.5807e-13,5.1122e-11,2.3962e-09,9.6669e-08,3.2662e-06,8.8905e-05,0.0018366,0.025975
7.4493e-18,2.7918e-16,1.82e-14,1.0725e-12,5.6405e-11,2.6058e-09,1.0362e-07,3.4509e-06,9.2597e-05,0.001886,0.026308
8.6905e-18,3.2106e-16,2.0632e-14,1.1986e-12,6.2142e-11,2.8302e-09,1.1095e-07,3.643e-06,9.6381e-05,0.0019359,0.02664
1.0116e-17,3.6848e-16,2.3348e-14,1.3374e-12,6.8366e-11,3.0701e-09,1.1868e-07,3.8427e-06,0.00010026,0.0019863,0.02697
1.1749e-17,4.2207e-16,2.6374e-14,1.4898e-12,7.511e-11,3.3265e-09,1.2682e-07,4.0501e-06,0.00010423,0.0020372,0.027299
1.363e-17,4.8292e-16,2.9762e-14,1.6582e-12,8.2454e-11,3.6018e-09,1.3545e-07,4.2668e-06,0.00010832,0.0020889,0.02763
1.5779e-17,5.5149e-16,3.3528e-14,1.8428e-12,9.0396e-11,3.8956e-09,1.4452e-07,4.4916e-06,0.00011251,0.0021411,0.027958
1.8229e-17,6.2864e-16,3.7708e-14,2.0449e-12,9.8976e-11,4.2086e-09,1.5406e-07,4.7249e-06,0.0001168,0.0021939,0.028286
2.1019e-17,7.153e-16,4.2342e-14,2.266e-12,1.0823e-10,4.5419e-09,1.6409e-07,4.9667e-06,0.00012119,0.0022471,0.028613
2.421e-17,8.1311e-16,4.7503e-14,2.509e-12,1.1828e-10,4.8987e-09,1.7468e-07,5.2188e-06,0.0001257,0.0023012,0.02894
2.7832e-17,9.2272e-16,5.321e-14,2.7742e-12,1.291e-10,5.2781e-09,1.8579e-07,5.48e-06,0.00013032,0.0023558,0.029266
3.1938e-17,1.0453e-15,5.9514e-14,3.0634e-12,1.4074e-10,5.6812e-09,1.9745e-07,5.7503e-06,0.00013503,0.0024108,0.029591
3.6583e-17,1.1823e-15,6.6467e-14,3.3783e-12,1.5326e-10,6.1091e-09,2.0967e-07,6.0301e-06,0.00013985,0.0024664,0.029915
4.1865e-17,1.3362e-15,7.4175e-14,3.7231e-12,1.668e-10,6.5658e-09,2.2254e-07,6.3213e-06,0.0001448,0.0025228,0.03024
4.7827e-17,1.5076e-15,8.266e-14,4.0978e-12,1.8133e-10,7.05e-09,2.3603e-07,6.6224e-06,0.00014986,0.0025796,0.030563
5.4546e-17,1.6984e-15,9.1989e-14,4.5048e-12,1.9691e-10,7.563e-09,2.5014e-07,6.9336e-06,0.00015502,0.002637,0.030886
6.2107e-17,1.9106e-15,1.0223e-13,4.9462e-12,2.1361e-10,8.106e-09,2.6489e-07,7.2551e-06,0.00016029,0.0026948,0.031207
7.0658e-17,2.1476e-15,1.1354e-13,5.4277e-12,2.316e-10,8.684e-09,2.8041e-07,7.5891e-06,0.0001657,0.0027535,0.031529
8.0259e-17,2.4106e-15,1.2594e-13,5.9491e-12,2.5086e-10,9.2953e-09,2.9662e-07,7.934e-06,0.00017122,0.0028126,0.03185
9.1023e-17,2.702e-15,1.3951e-13,6.5133e-12,2.7145e-10,9.9412e-09,3.1355e-07,8.2899e-06,0.00017685,0.0028722,0.03217
1.0307e-16,3.0244e-15,1.5435e-13,7.1232e-12,2.9345e-10,1.0623e-08,3.3121e-07,8.657e-06,0.00018259,0.0029323,0.032488
1.1664e-16,3.3831e-15,1.7067e-13,7.7861e-12,3.1708e-10,1.1347e-08,3.4976e-07,9.038e-06,0.00018847,0.0029932,0.032808
1.3179e-16,3.7793e-15,1.885e-13,8.5016e-12,3.423e-10,1.2111e-08,3.691e-07,9.4306e-06,0.00019447,0.0030545,0.033126
1.4871e-16,4.2164e-15,2.0794e-13,9.2732e-12,3.6918e-10,1.2917e-08,3.8926e-07,9.8353e-06,0.00020058,0.0031164,0.033443
1.6755e-16,4.698e-15,2.2912e-13,1.0105e-11,3.9783e-10,1.3765e-08,4.1025e-07,1.0252e-05,0.00020681,0.0031787,0.03376
1.8867e-16,5.2318e-15,2.5233e-13,1.1005e-11,4.2852e-10,1.4664e-08,4.3225e-07,1.0684e-05,0.00021319,0.0032418,0.034077
2.1216e-16,5.8189e-15,2.7758e-13,1.1975e-11,4.6119e-10,1.561e-08,4.5516e-07,1.1129e-05,0.00021968,0.0033054,0.034392
2.3827e-16,6.4642e-15,3.0503e-13,1.3017e-11,4.9592e-10,1.6606e-08,4.7898e-07,1.1586e-05,0.0002263,0.0033694,0.034707
2.6723e-16,7.1726e-15,3.3484e-13,1.4137e-11,5.3284e-10,1.7652e-08,5.0376e-07,1.2057e-05,0.00023302,0.0034338,0.035021
2.9956e-16,7.9546e-15,3.674e-13,1.5346e-11,5.7229e-10,1.8758e-08,5.2968e-07,1.2544e-05,0.00023992,0.0034992,0.035335
3.3537e-16,8.8118e-15,4.027e-13,1.6644e-11,6.1418e-10,1.992e-08,5.5662e-07,1.3045e-05,0.00024693,0.0035649,0.035649
3.7499e-16,9.7505e-15,4.4096e-13,1.8036e-11,6.5862e-10,2.114e-08,5.8461e-07,1.356e-05,0.00025406,0.0036311,0.035961
4.188e-16,1.0777e-14,4.8237e-13,1.9527e-11,7.0573e-10,2.242e-08,6.1366e-07,1.4089e-05,0.00026131,0.0036977,0.036272
4.675e-16,1.1907e-14,5.2746e-13,2.1133e-11,7.5597e-10,2.3771e-08,6.4401e-07,1.4636e-05,0.00026873,0.0037652,0.036584
5.2125e-16,1.3141e-14,5.7621e-13,2.2852e-11,8.0919e-10,2.5187e-08,6.755e-07,1.5198e-05,0.00027627,0.0038331,0.036895
5.8051e-16,1.4488e-14,6.2888e-13,2.4691e-11,8.6552e-10,2.6671e-08,7.0817e-07,1.5775e-05,0.00028394,0.0039014,0.037205
6.4579e-16,1.5957e-14,6.8574e-13,2.6655e-11,9.2511e-10,2.8225e-08,7.4203e-07,1.6367e-05,0.00029173,0.0039701,0.037514
7.1809e-16,1.7567e-14,7.4747e-13,2.8767e-11,9.8853e-10,2.9862e-08,7.7736e-07,1.6979e-05,0.0002997,0.0040397,0.037824
7.9762e-16,1.9322e-14,8.1402e-13,3.1021e-11,1.0556e-09,3.1576e-08,8.1396e-07,1.7606e-05,0.00030779,0.0041097,0.038132
8.8501e-16,2.123e-14,8.8573e-13,3.3426e-11,1.1264e-09,3.3368e-08,8.5188e-07,1.825e-05,0.00031601,0.0041802,0.03844
9.8094e-16,2.3305e-14,9.6293e-13,3.599e-11,1.2011e-09,3.5242e-08,8.9113e-07,1.8909e-05,0.00032436,0.004251,0.038746
1.0869e-15,2.5574e-14,1.0465e-12,3.874e-11,1.2805e-09,3.7213e-08,9.3203e-07,1.959e-05,0.00033289,0.0043227,0.039054
1.203e-15,2.8037e-14,1.1364e-12,4.1668e-11,1.3643e-09,3.9273e-08,9.7435e-07,2.0288e-05,0.00034155,0.0043948,0.03936
1.3302e-15,3.071e-14,1.233e-12,4.4786e-11,1.4526e-09,4.1424e-08,1.0181e-06,2.1003e-05,0.00035034,0.0044673,0.039665
1.4694e-15,3.3607e-14,1.3368e-12,4.8102e-11,1.5457e-09,4.3669e-08,1.0634e-06,2.1735e-05,0.00035926,0.0045402,0.03997
1.6226e-15,3.6767e-14,1.4489e-12,5.1651e-11,1.6443e-09,4.6027e-08,1.1105e-06,2.249e-05,0.00036837,0.004614,0.040275
1.7901e-15,4.0188e-14,1.5691e-12,5.5424e-11,1.7482e-09,4.8487e-08,1.1592e-06,2.3263e-05,0.00037761,0.0046882,0.040579
1.973e-15,4.389e-14,1.698e-12,5.9431e-11,1.8576e-09,5.1053e-08,1.2095e-06,2.4055e-05,0.00038699,0.0047627,0.040882
2.1726e-15,4.7894e-14,1.8361e-12,6.3684e-11,1.9726e-09,5.3727e-08,1.2614e-06,2.4865e-05,0.0003965,0.0048377,0.041184
2.3916e-15,5.2248e-14,1.985e-12,6.8228e-11,2.0944e-09,5.6532e-08,1.3154e-06,2.5699e-05,0.0004062,0.0049135,0.041487
2.6304e-15,5.6951e-14,2.1443e-12,7.3047e-11,2.2223e-09,5.9454e-08,1.3712e-06,2.6553e-05,0.00041605,0.0049897,0.041788
2.8905e-15,6.2027e-14,2.3148e-12,7.8157e-11,2.3568e-09,6.2496e-08,1.4287e-06,2.7426e-05,0.00042603,0.0050663,0.042089
3.1735e-15,6.7503e-14,2.497e-12,8.3571e-11,2.498e-09,6.5664e-08,1.4881e-06,2.8319e-05,0.00043614,0.0051432,0.042389
3.4833e-15,7.3445e-14,2.693e-12,8.9343e-11,2.6473e-09,6.8981e-08,1.5498e-06,2.9238e-05,0.00044646,0.0052211,0.04269
3.8201e-15,7.9847e-14,2.9023e-12,9.5455e-11,2.8039e-09,7.2433e-08,1.6133e-06,3.0178e-05,0.00045692,0.0052993,0.042989
4.1859e-15,8.6742e-14,3.1258e-12,1.0192e-10,2.9682e-09,7.6022e-08,1.6789e-06,3.1139e-05,0.00046752,0.0053778,0.043288
4.5831e-15,9.4162e-14,3.3643e-12,1.0876e-10,3.1405e-09,7.9754e-08,1.7464e-06,3.212e-05,0.00047826,0.0054568,0.043586
5.0168e-15,1.022e-13,3.6202e-12,1.1604e-10,3.3224e-09,8.3658e-08,1.8165e-06,3.3129e-05,0.00048921,0.0055366,0.043884
5.4871e-15,1.1083e-13,3.8931e-12,1.2374e-10,3.5129e-09,8.7715e-08,1.8887e-06,3.416e-05,0.00050031,0.0056168,0.044182
5.9967e-15,1.2012e-13,4.1838e-12,1.3187e-10,3.7125e-09,9.1929e-08,1.963e-06,3.5214e-05,0.00051154,0.0056974,0.044478
6.5486e-15,1.3008e-13,4.4933e-12,1.4045e-10,3.9215e-09,9.6304e-08,2.0396e-06,3.6289e-05,0.00052292,0.0057783,0.044774
7.1498e-15,1.4085e-13,4.825e-12,1.4957e-10,4.1417e-09,1.0088e-07,2.1189e-06,3.7394e-05,0.00053452,0.0058601,0.04507
7.8004e-15,1.5241e-13,5.1779e-12,1.592e-10,4.3722e-09,1.0562e-07,2.2006e-06,3.8522e-05,0.00054626,0.0059422,0.045366
8.5037e-15,1.648e-13,5.5532e-12,1.6935e-10,4.6133e-09,1.1054e-07,2.2846e-06,3.9674e-05,0.00055815,0.0060247,0.04566
9.2636e-15,1.7807e-13,5.9522e-12,1.8005e-10,4.8655e-09,1.1565e-07,2.3711e-06,4.0849e-05,0.00057018,0.0061076,0.045954
1.009e-14,1.9239e-13,6.3789e-12,1.9141e-10,5.1308e-09,1.2098e-07,2.4606e-06,4.2056e-05,0.00058244,0.0061913,0.046248
1.0982e-14,2.0772e-13,6.8321e-12,2.0337e-10,5.4081e-09,1.2651e-07,2.5527e-06,4.3287e-05,0.00059485,0.0062754,0.046542
1.1944e-14,2.2413e-13,7.3133e-12,2.1597e-10,5.6978e-09,1.3224e-07,2.6473e-06,4.4543e-05,0.0006074,0.0063598,0.046834
1.2981e-14,2.4168e-13,7.8239e-12,2.2924e-10,6.0003e-09,1.3817e-07,2.7446e-06,4.5823e-05,0.0006201,0.0064445,0.047126
1.4107e-14,2.6058e-13,8.3691e-12,2.4329e-10,6.3183e-09,1.4436e-07,2.8453e-06,4.7138e-05,0.00063304,0.0065302,0.047418
1.5319e-14,2.8077e-13,8.9473e-12,2.5808e-10,6.6503e-09,1.5077e-07,2.9487e-06,4.8478e-05,0.00064613,0.0066162,0.04771
1.6625e-14,3.0234e-13,9.5602e-12,2.7363e-10,6.9966e-09,1.574e-07,3.055e-06,4.9844e-05,0.00065936,0.0067025,0.048
1.8029e-14,3.2537e-13,1.0209e-11,2.8997e-10,7.358e-09,1.6427e-07,3.1641e-06,5.1237e-05,0.00067275,0.0067891,0.04829
1.9551e-14,3.5012e-13,1.0902e-11,3.0726e-10,7.7373e-09,1.7142e-07,3.2769e-06,5.2665e-05,0.00068638,0.0068767,0.04858
2.1186e-14,3.7653e-13,1.1635e-11,3.2543e-10,8.1327e-09,1.7883e-07,3.3927e-06,5.412e-05,0.00070017,0.0069646,0.04887
2.2944e-14,4.0469e-13,1.241e-11,3.4452e-10,8.5449e-09,1.8648e-07,3.5117e-06,5.5603e-05,0.0007141,0.0070527,0.049159
2.4831e-14,4.347e-13,1.3231e-11,3.6455e-10,8.9744e-09,1.944e-07,3.6337e-06,5.7113e-05,0.00072819,0.0071413,0.049446
2.6871e-14,4.669e-13,1.4105e-11,3.8572e-10,9.4248e-09,2.0264e-07,3.7597e-06,5.8661e-05,0.00074253,0.0072307,0.049735
2.9061e-14,5.012e-13,1.5028e-11,4.0793e-10,9.8939e-09,2.1116e-07,3.8891e-06,6.0238e-05,0.00075702,0.0073204,0.050022
3.141e-14,5.3772e-13,1.6004e-11,4.3123e-10,1.0382e-08,2.1996e-07,4.0217e-06,6.1844e-05,0.00077167,0.0074104,0.050309
3.3928e-14,5.7658e-13,1.7035e-11,4.5566e-10,1.0891e-08,2.2905e-07,4.1578e-06,6.3478e-05,0.00078648,0.0075008,0.050595
3.6645e-14,6.182e-13,1.8131e-11,4.8144e-10,1.1423e-08,2.3851e-07,4.2982e-06,6.5153e-05,0.00080154,0.007592,0.050882
3.9556e-14,6.6247e-13,1.9288e-11,5.0846e-10,1.1977e-08,2.4828e-07,4.4422e-06,6.6858e-05,0.00081676,0.0076836,0.051167
4.2673e-14,7.0953e-13,2.051e-11,5.3677e-10,1.2553e-08,2.5837e-07,4.5898e-06,6.8593e-05,0.00083214,0.0077755,0.051452
4.6009e-14,7.5953e-13,2.1798e-11,5.6641e-10,1.3152e-08,2.6878e-07,4.7411e-06,7.0358e-05,0.00084768,0.0078676,0.051736
4.9603e-14,8.1301e-13,2.3166e-11,5.9766e-10,1.3779e-08,2.7959e-07,4.8972e-06,7.2166e-05,0.00086348,0.0079607,0.052021
5.3447e-14,8.6981e-13,2.4608e-11,6.3038e-10,1.4431e-08,2.9076e-07,5.0571e-06,7.4006e-05,0.00087944,0.0080541,0.052305
5.7556e-14,9.3009e-13,2.6128e-11,6.6461e-10,1.5108e-08,3.0227e-07,5.2208e-06,7.5877e-05,0.00089556,0.0081478,0.052588
6.1947e-14,9.9406e-13,2.7729e-11,7.0043e-10,1.5811e-08,3.1415e-07,5.3886e-06,7.778e-05,0.00091185,0.0082417,0.05287
6.667e-14,1.0624e-12,2.9428e-11,7.3814e-10,1.6546e-08,3.2648e-07,5.5615e-06,7.9728e-05,0.0009284,0.0083366,0.053154
7.1714e-14,1.1348e-12,3.1216e-11,7.7757e-10,1.731e-08,3.392e-07,5.7386e-06,8.1709e-05,0.00094512,0.0084318,0.053436
7.7098e-14,1.2116e-12,3.3098e-11,8.1879e-10,1.8103e-08,3.5231e-07,5.9199e-06,8.3723e-05,0.000962,0.0085273,0.053717
8.2842e-14,1.293e-12,3.5079e-11,8.6186e-10,1.8925e-08,3.6581e-07,6.1055e-06,8.577e-05,0.00097905,0.008623,0.053998
8.9011e-14,1.3798e-12,3.7177e-11,9.0717e-10,1.9784e-08,3.7983e-07,6.2967e-06,8.7866e-05,0.00099637,0.0087197,0.054279
9.559e-14,1.4717e-12,3.9383e-11,9.545e-10,2.0676e-08,3.9427e-07,6.4923e-06,8.9995e-05,0.0010139,0.0088166,0.05456
1.026e-13,1.569e-12,4.1703e-11,1.0039e-09,2.16e-08,4.0915e-07,6.6925e-06,9.2159e-05,0.0010315,0.0089138,0.054839
1.1007e-13,1.6719e-12,4.4142e-11,1.0555e-09,2.2559e-08,4.2447e-07,6.8973e-06,9.4358e-05,0.0010493,0.0090113,0.055118
1.1808e-13,1.7816e-12,4.6721e-11,1.1097e-09,2.356e-08,4.4035e-07,7.1081e-06,9.6607e-05,0.0010674,0.0091097,0.055398
1.2661e-13,1.8976e-12,4.9432e-11,1.1663e-09,2.4597e-08,4.5671e-07,7.3238e-06,9.8892e-05,0.0010857,0.0092084,0.055677
1.3569e-13,2.0202e-12,5.2278e-11,1.2253e-09,2.5672e-08,4.7354e-07,7.5443e-06,0.00010121,0.0011042,0.0093074,0.055955
1.4535e-13,2.1499e-12,5.5266e-11,1.2869e-09,2.6785e-08,4.9087e-07,7.7698e-06,0.00010357,0.0011228,0.0094066,0.056232
1.557e-13,2.2878e-12,5.8424e-11,1.3515e-09,2.7946e-08,5.0882e-07,8.0019e-06,0.00010598,0.0011417,0.0095068,0.05651
